text,date,location,polarity,subjectivity,classification
NPHET projections did not take into account the  impact of the NIAC advice to cut second dose times to 4 weeks and to…,Wed Jun 30 19:46:27 +0000 2021,"Dublin City, Ireland",0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:46:31 +0000 2021,LANDBACK,0.3,1.0,Positive
1/10 I’m happy to share our research showing thrombocytopenia and splenic platelet directed immune responses after intrave…,Wed Jun 30 19:46:31 +0000 2021,Västerås,0.8,1.0,Positive
"If Pfizer, Moderna &amp; AstraZeneca were human beings",Wed Jun 30 19:46:36 +0000 2021,"Bogotá, COL",0.0,0.1,Neutral
[BC] Astrazeneca COSTCO Appointments TODAY,,,,,
Burnaby ➡️ ,,,,,
Willingdon ➡️ ,,,,,
" L…""",Wed Jun 30 19:46:38 +0000 2021,"Toronto, Ontario",0.0,0.0,Neutral
‘Corporate mates’ Queensland lashes exemptions for business travellers amid Covid outbreak,Wed Jun 30 19:46:41 +0000 2021,Sydney Australia,0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:46:48 +0000 2021,"New Jersey, USA",0.3,1.0,Positive
2 weeks after the vaccine... It's like looking for someone who got stabbed two weeks after the vaccin…,Wed Jun 30 19:46:50 +0000 2021,"San Jose, Costa Rica",0.0,0.0,Neutral
So PHAC was wrong about AstraZeneca.,,,,,
"Now PHAC was…""",Wed Jun 30 19:46:50 +0000 2021,Ontario...sadly.,-0.5,0.9,Negative
Let me be clear there has been no National Cabinet decision about providing AstraZeneca to people under 40.,,,,,
"This is not…""",Wed Jun 30 19:30:04 +0000 2021,"BC, Canada",0.10000000000000002,0.3833333333333333,Positive
"Just part of the BBB, one day you will be facing court.",Wed Jun 30 19:30:05 +0000 2021,"Alphen aan den Rijn, Nederland",0.0,0.0,Neutral
"ForwardTogether Protect yourself, your family, and your community. Embrace your LaurierLove. Let’s all do our pa…",Wed Jun 30 19:30:09 +0000 2021,"Waterloo,Brantford,Milton",0.0,0.0,Neutral
There was no argument inside national cabinet about Morrison’s AstraZeneca advice because he didn’t flag it,Wed Jun 30 19:30:11 +0000 2021,"Brisbane, Queensland",0.0,0.0,Neutral
"2) A third dose of the AstraZeneca vaccine can boost immune protection. In new trial, 3rd dose of AZ vaccine nearly seven m…",Wed Jun 30 19:30:12 +0000 2021,Batti Village The Gambia,0.05909090909090909,0.21363636363636362,Positive
1/10 I’m happy to share our research showing thrombocytopenia and splenic platelet directed immune responses after intrave…,Wed Jun 30 19:30:30 +0000 2021,Greenwich CT,0.8,1.0,Positive
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:30:30 +0000 2021,Mars,0.3,1.0,Positive
💉 WALK IN VACCINATION CLINIC💉,,,,,
Grab a Jab week at Harlow Leisurezone ,,,,,
Astra Zeneca COVID jabs ,,,,,
Thursday 1 July," 8.30am…""",Wed Jun 30 19:30:31 +0000 2021,"Harlow, Essex",0.0,0.0
"“Rock musician, 48, died of a brain haemorrhage two weeks after he had AstraZeneca vaccine.”",,,,,
"Death by brain haemorrhage i…""",Wed Jun 30 19:30:33 +0000 2021,"Joshua Tree, CA",0.0,0.0,Neutral
Why on earth did Dr Nick Coatsworth on 730 try to use the suicide rate of 20-25 year olds as some kind of comparison p…,Wed Jun 30 19:30:37 +0000 2021,"Sydney, Australia",0.6,0.9,Positive
Morrison govt's vaccine debacle in total disarray as PM decides under '40s should have AstraZeneca despite medical advic…,Wed Jun 30 19:30:45 +0000 2021,Tamaki Makaurau,0.0,0.375,Neutral
"“Rock musician, 48, died of a brain haemorrhage two weeks after he had AstraZeneca vaccine.”",,,,,
"Death by brain haemorrhage i…""",Wed Jun 30 19:30:53 +0000 2021,"Chicago, IL",0.0,0.0,Neutral
The AstraZeneca vaccine is just like wine; its immune responses improve with extended aging       1/,Thu Jul 01 14:01:55 +0000 2021,India,0.0,0.0,Neutral
"The Prime Minister, Health Minister Greg Hunt &amp; Dept secretary Brendan Murphy have declined to come on  this ev…",Thu Jul 01 14:02:08 +0000 2021,South Australia,0.0,0.0,Neutral
National ‘Cabinet’ leaking like a sieve. Federal and State leaders in a war of words. Massive public confusion about t…,Thu Jul 01 14:02:09 +0000 2021,"Brisbane, Queensland Australia",0.0,0.5333333333333333,Neutral
Public Health England says AstraZeneca COVID shot gives 94% protection against death in over 65s,Thu Jul 01 14:02:16 +0000 2021,National Capital Region,0.0,0.06666666666666667,Neutral
"On 1 July 2021, H.E. Dato Kennedy Jawan, Ambassador of Malaysia to Japan viewed the sending off of AstraZeneca vaccines…",Thu Jul 01 14:02:18 +0000 2021,Kuala Lumpur,0.0,0.0,Neutral
Her story,Thu Jul 01 14:02:20 +0000 2021,"Queensland, Australia",0.0,0.0,Neutral
Good job👍🏽,Thu Jul 01 14:02:20 +0000 2021,#Asean,0.7,0.6000000000000001,Positive
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Thu Jul 01 14:02:23 +0000 2021,Santiago bernabeu / Anfield,0.3,1.0,Positive
This statement of course proves that the federal government has quick and easy access to vaccination data by age group.,,,,,
"T…""",Thu Jul 01 14:02:25 +0000 2021,Australia,0.35555555555555557,0.4444444444444445,Positive
Oh my that Astra camper is even better than this rascal that popped up for sale,Thu Jul 01 14:02:28 +0000 2021,England,0.5,0.5,Positive
"lol. “Thank God we haven’t had tragic situations after vaccinations like after the use of AstraZeneca or Pfizer,” Mr. Putin…",Thu Jul 01 14:02:31 +0000 2021,British Columbia,0.025000000000000022,0.725,Positive
Simon Birmingham is not a Dr not a virologist not an epidemiologist ,,,,,
He can fuck right off ,,,,,
AstraZeneca,,,,,
Liar,,,,,
"auspol""",Thu Jul 01 14:02:37 +0000 2021,Australia,-0.05714285714285716,0.5678571428571428,Negative
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Thu Jul 01 14:02:44 +0000 2021,"Petaling Jaya, Selangor",0.3,1.0,Positive
ตัวอย่าง Astra viagra  on in only fans ส่งความเสียว🤤🤤 18+ 🔞coming soon soon. ,,,,,
BY  📸🎥 ,,,,,
"Only fans MODEL BY  …""",Wed Jun 30 19:18:58 +0000 2021,"กรุงเทพมหานคร, ประเทศไทย",0.0,1.0,Neutral
Welcome to a new week! Get your defence against the Delta variant ,,,,,
📍Walthamstow Library ,,,,,
Pfizer Tue, Thur, Fri, Sat ,,
"Ast…""",Wed Jun 30 19:18:59 +0000 2021,London,0.48522727272727273,0.6772727272727272,Positive
I see. ,,,,,
      My sincerest apologies for speaking lightly of your emotions," Astra. . it's been a while since I've…""",Wed Jun 30 19:19:04 +0000 2021,🎨 :: BenzBT (twitter),0.4,0.7
Morrison govt's vaccine debacle in total disarray as PM decides under '40s should have AstraZeneca despite medical advic…,Wed Jun 30 19:19:17 +0000 2021,"Canberra, ACT",0.0,0.375,Neutral
"If you’re under 40, you can call your GP and ask to receive the Astra Zeneca vaccine. They won’t know what you’re talki…",Wed Jun 30 19:19:19 +0000 2021,Eora,0.0,0.0,Neutral
Regina...need a break from the heat AND your 1st/2nd dose of the COVID-19 vaccine? Come StickItToCOVID at our vaccination…,Wed Jun 30 19:19:21 +0000 2021,"Regina, Saskatchewan",0.0,0.0,Neutral
Morrison does not care if people live or die. He's stuffed up our vaccine roll-out and he has had the Pfize…,Wed Jun 30 19:19:32 +0000 2021,Melbourne,0.13636363636363635,0.5,Positive
Opinion I'm Nigerian. I'm Vaccinated. Europe Won't Let Me In (,,,,,
"Covishield is the brand na…""",Wed Jun 30 19:19:40 +0000 2021,Internet,0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:19:41 +0000 2021,California/Nafarroa,0.3,1.0,Positive
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:19:41 +0000 2021,"East Lansing, MI",0.3,1.0,Positive
hope is doesn’t do another $CCIV lol,Wed Jun 30 19:19:45 +0000 2021,Autobahn,0.8,0.7,Positive
"“Rock musician, 48, died of a brain haemorrhage two weeks after he had AstraZeneca vaccine.”",,,,,
"Death by brain haemorrhage i…""",Wed Jun 30 19:19:53 +0000 2021,The Dark Side of Right,0.0,0.0,Neutral
insane deag clip with astra,Wed Jun 30 19:13:05 +0000 2021,socal,-1.0,1.0,Negative
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:13:08 +0000 2021,En la Corte del Rey Carmesí,0.3,1.0,Positive
"UK has 60% AstraZeneca, 38% Pfizer and 2% Moderna. Seems all vaccines are holding up well.",Wed Jun 30 19:13:09 +0000 2021,"Manchester, England",0.0,0.0,Neutral
Yet still  taknak approve,Wed Jun 30 19:13:12 +0000 2021,"Kuala Lumpur City, Kuala Lumpu",0.0,0.0,Neutral
Indian AstraZeneca vaccine not approved for EU agency,Wed Jun 30 19:13:21 +0000 2021,Berlin Germany,0.0,0.0,Neutral
Why is Morrison pushing young people to take AstraZeneca? QLD Health Minister says they have 8 DAYS of Pfizer left &amp; have been…,Wed Jun 30 19:13:23 +0000 2021,Broken Hill,0.05,0.2,Positive
"“Rock musician, 48, died of a brain haemorrhage two weeks after he had AstraZeneca vaccine.”",,,,,
"Death by brain haemorrhage i…""",Wed Jun 30 19:13:23 +0000 2021,"Collierville,TN",0.0,0.0,Neutral
🌟// HMMNMNNMMMRRRRR feeling like I need to explain why Astra is such a baby at times...,,,,,
"Normally she doesn't figh…""",Wed Jun 30 19:13:27 +0000 2021,DEATHS: 1 /// KILLS: 4,0.075,0.575,Positive
"Vaccinating people at negligible risk is malpractice and should neither be standard nor mandatory, whether by statute or…",Wed Jun 30 19:13:28 +0000 2021,"England, United Kingdom",0.0,0.0,Neutral
"18... a child. Dead for no scientific reason... had zero risk of dying from COVID-19, 100% dead from the vaccine!",,,,,
"RIP…""",Wed Jun 30 19:13:28 +0000 2021,Sooke,-0.225,0.4,Negative
"So is it logical to accept AstraZeneca vaccine from UK but reject Covishield, which is the same vacci…",Wed Jun 30 19:13:31 +0000 2021,Duniya,0.125,0.1875,Positive
"Yes need a clear message from the Feds now that, if you have 1 or 2 shots of AstraZeneca (new data suggests 4-6 weeks a…",Wed Jun 30 19:13:38 +0000 2021,Fiji,0.1181818181818182,0.41893939393939394,Positive
"I am fully vaccinated with Oxford-AstraZeneca COVID19 vaccine. Based on new Digital EU Green Pass, I’m not allowed…",Wed Jun 30 19:13:40 +0000 2021,Global,-0.02121212121212122,0.2515151515151515,Negative
Get vaccinated this weekend in White City!,,,,,
A pop-up clinic is coming to White City Community Centre, W12 7QT, this weekend.,,,
"FRI…""",Wed Jun 30 19:34:01 +0000 2021,"London, UK",0.0,0.0,Neutral
I agree. It was an appalling comparison!,Wed Jun 30 19:34:05 +0000 2021,"Brisbane, Queensland",-0.4375,0.9,Negative
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:34:12 +0000 2021,Moreton Wirral UK,0.3,1.0,Positive
"There was no argument inside national cabinet about expanding access to AstraZeneca for the under 40s on Monday night, becau…",Wed Jun 30 19:34:13 +0000 2021,Melbourne. Wurundjeri Land,0.0,0.0,Neutral
QLD Govt LOOK over here not over there ,,,,,
"Labor  QLD attacks Morrison for saying you can “choose” to use AstraZeneca…""",Wed Jun 30 19:34:14 +0000 2021,NSW,0.0,0.0,Neutral
"3...2...1 Lift off! Godspeed Rosalind, Grace, Elisa, and Sofya. Ad astra!",Wed Jun 30 19:34:22 +0000 2021,beloistán,0.0,0.0,Neutral
"“Rock musician, 48, died of a brain haemorrhage two weeks after he had AstraZeneca vaccine.”",,,,,
"Death by brain haemorrhage i…""",Wed Jun 30 19:34:31 +0000 2021,United Kingdom,0.0,0.0,Neutral
"3...2...1 Lift off! Godspeed Rosalind, Grace, Elisa, and Sofya. Ad astra!",Wed Jun 30 19:34:33 +0000 2021,@bibliohack,0.0,0.0,Neutral
What’s are you on about?,,,,,
"This is the U.K. Government link to reported AstraZeneca jab…""",Wed Jun 30 19:34:33 +0000 2021,"England, United Kingdom",0.0,0.0,Neutral
LFT / LFO,,,,,
About me,,,,,
Nick PSQ ZeydeR0000,,,,,
Languages Polish/English,,,,,
Rank Radiant,,,,,
Role Flex,,,,,
"favorite champions As…""",Wed Jun 30 19:34:34 +0000 2021,"Lublin, Poland",-0.15000000000000002,0.95,Negative
"“Rock musician, 48, died of a brain haemorrhage two weeks after he had AstraZeneca vaccine.”",,,,,
"Death by brain haemorrhage i…""",Wed Jun 30 19:34:40 +0000 2021,vanilla wow,0.0,0.0,Neutral
What about AstraZeneca?,Wed Jun 30 19:34:40 +0000 2021,"Liverpool, England",0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:34:47 +0000 2021,"England, United Kingdom",0.3,1.0,Positive
We only want to kill people above 40 😃😃😃,,,,,
Let me guess, these vaccines will be halted anytime soon 🔜,,,,
"RwoT Rwanda…""",Wed Jun 30 19:42:09 +0000 2021,Murandansi,0.0,0.55,Neutral
"There was no argument inside national cabinet about expanding access to AstraZeneca for the under 40s on Monday night, becau…",Wed Jun 30 19:42:12 +0000 2021,Qld,0.0,0.0,Neutral
‘..Anyone vaccinated with an AstraZeneca vaccine produced by the Serum Institute of India would not be qualified to get the pa…,Wed Jun 30 19:42:14 +0000 2021,"Muscogee, Creek, Cherokee land",0.0,0.0,Neutral
"“Rock musician, 48, died of a brain haemorrhage two weeks after he had AstraZeneca vaccine.”",,,,,
"Death by brain haemorrhage i…""",Wed Jun 30 19:42:15 +0000 2021,"Half Moon Bay, California",0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:42:16 +0000 2021,"Twin Cities, Minnesota",0.3,1.0,Positive
"“Rock musician, 48, died of a brain haemorrhage two weeks after he had AstraZeneca vaccine.”",,,,,
"Death by brain haemorrhage i…""",Wed Jun 30 19:42:16 +0000 2021,"Wisconsin, USA",0.0,0.0,Neutral
"Steven Miles, Deputy Premier and Minister for State Development, Infrastructure, Local Government and Planning.…",Wed Jun 30 19:42:31 +0000 2021,"Perth, WA",0.0,0.0,Neutral
"Top 10, junio 2021",,,,,
1. Scott Pilgrim vs The World,,,,,
2. Total Recall,,,,,
3. A Quiet Place 2,,,,,
4. Ad Astra,,,,,
"5. Never Rarely S…""",Wed Jun 30 19:42:32 +0000 2021,"Cinemas Gaviotas, Mazatlán",0.0875,0.6208333333333333,Positive
"If you're wondering why the CHO's/Premiers were blindsided by 's AZ bombshell, read ATAGI's…",Wed Jun 30 19:42:36 +0000 2021,Qld,0.0,0.0,Neutral
Regina...need a break from the heat AND your 1st/2nd dose of the COVID-19 vaccine? Come StickItToCOVID at our vaccination…,Wed Jun 30 19:42:44 +0000 2021,Saskatchewan,0.0,0.0,Neutral
This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,Wed Jun 30 19:42:48 +0000 2021,Timbuctu,0.6666666666666666,0.7999999999999999,Positive
Exclusive Morrison ignored chief health officers’ advice,,,,,
 On Monday," chief health officers urged Scott Morrison to…""",Fri Jul 02 20:56:55 +0000 2021,Australia,0.0,0.0
"I have yet to receive date for my 1st dose of vaccine. I have a newborn, currently breastfeeding and have medical conditio…",Fri Jul 02 20:56:56 +0000 2021,34950 #USM,0.0,0.2,Neutral
🚫💉Up to five million Britons face being locked out of European holidays because their vaccines are not recognised by the EU'…,Fri Jul 02 20:56:56 +0000 2021,"Manton, North Lincs",0.0,0.0,Neutral
"First Man is so very much a psychological drama in a way that Ad Astra didn't quite reach, IMO. ",,,,,
"And I liked Ad Astra. A lot.""",Fri Jul 02 20:56:59 +0000 2021,Vancouver 🇨🇦 /London 🇬🇧,0.2833333333333333,0.41111111111111115,Positive
Oh ffs,Fri Jul 02 20:57:02 +0000 2021,loki spoilers,0.0,0.0,Neutral
Who’s said what about the AstraZeneca vaccine for the under-40s?,Fri Jul 02 20:57:02 +0000 2021,Estados Unidos,0.0,0.0,Neutral
"EU working to allow travel for AstraZeneca's India vaccine jab, Commission says",Fri Jul 02 20:57:08 +0000 2021,"Grimsby, England",0.0,0.0,Neutral
"Indian-made jab is identifiable only via its batch numbers (4120Z001, 4120Z002, 4120Z003) in the UK.",Fri Jul 02 20:57:16 +0000 2021,Delhi,0.05,0.75,Positive
The uptake rates are being fucked around with u personally know loads of healthy people 40s 50s 60s who just don’t…,Fri Jul 02 20:57:27 +0000 2021,the kingdom of kerry,-0.033333333333333326,0.5,Negative
AZ Covishield vax update,,,,,
➡️ 10 EU states give it nod,,,,,
"➡️ MHRA share factory inspection report in bid to get 5m doses used in…""",Fri Jul 02 20:57:33 +0000 2021,"Bristol, England",0.0,0.0,Neutral
Context for the previous tweet,Fri Jul 02 20:57:35 +0000 2021,"London, England",-0.16666666666666666,0.16666666666666666,Negative
"EU working to allow travel for AstraZeneca's India vaccine jab, Commission says",Fri Jul 02 20:57:35 +0000 2021,"Jacarilla, España",0.0,0.0,Neutral
Blood clots related to AstraZeneca/Oxford vaccine can be mitigated with early detection -,Wed Jun 30 19:19:55 +0000 2021,"Stoneville, NC",0.05,0.35,Positive
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:19:56 +0000 2021,Panama,0.3,1.0,Positive
This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,Wed Jun 30 19:20:00 +0000 2021,"Barnsley, England",0.6666666666666666,0.7999999999999999,Positive
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:20:00 +0000 2021,show me the memes,0.3,1.0,Positive
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:20:09 +0000 2021,"Caracas, Venezuela",0.3,1.0,Positive
65000 doses of Astra Zeneca Vaccines have now been packed in Mexico for delivery to Kingston tomorrow! 🇯🇲 thanks 🇲🇽 for…,Wed Jun 30 19:20:19 +0000 2021,"Texcoco, Edo. México",0.2,0.2,Positive
'The neurosurgeon rang me and said they'd had to remove a massive piece of skull because the pressure on his brain was eno…,Wed Jun 30 19:20:25 +0000 2021,Madrid Paris Lausanne,0.0,1.0,Neutral
Let me be clear there has been no National Cabinet decision about providing AstraZeneca to people under 40.,,,,,
"This is not…""",Wed Jun 30 19:20:33 +0000 2021,Bryanston,0.10000000000000002,0.3833333333333333,Positive
"Vaccinating people at negligible risk is malpractice and should neither be standard nor mandatory, whether by statute or…",Wed Jun 30 19:20:42 +0000 2021,Bryanston,0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:20:50 +0000 2021,Rwanda,0.3,1.0,Positive
“A mixed vaccine protects better than 2 doses of AstraZeneca” – Germany’s Health Min Jens Spahn on STIKO vaccine body a…,Fri Jul 02 20:58:56 +0000 2021,Argentina,0.25,0.375,Positive
27-year-old female,,,,,
- visual disturbances in her left eye after AstraZeneca COVIDVaccination ,,,,,
"- Diagnosis acute macular neur…""",Fri Jul 02 20:58:58 +0000 2021,Sussex,0.15,0.26666666666666666,Positive
"I have yet to receive date for my 1st dose of vaccine. I have a newborn, currently breastfeeding and have medical conditio…",Fri Jul 02 20:59:06 +0000 2021,Malaysia,0.0,0.2,Neutral
Boris Johnson plays down concerns over Indian-made AstraZeneca jabs and EU travel - what the PM said,Fri Jul 02 20:59:07 +0000 2021,UK,-0.15555555555555559,0.2888888888888889,Negative
Over many years I have spent thousands of £s on holidays in the EU . Well fuck you EU you petty minded tossers I wi…,Fri Jul 02 20:59:12 +0000 2021,Poole,0.0,0.39999999999999997,Neutral
"251,350 people received second dose of AstraZeneca COVID19 vaccine so far including 211 who were vaccinated today / Cond…",Fri Jul 02 20:59:18 +0000 2021,"Ottawa, Ontario",0.05,0.5,Positive
You wont see a LIBERAL NATIONAL POLITICIAN CAUGHT DEAD WITH ANY OTHRR VACCINE BUT PFIZER Yet they will give us Astr…,Fri Jul 02 20:59:22 +0000 2021,"East Ipswich, Brisbane",-0.2,0.4,Negative
Such snobbish disdain for sovereignty from The Telegraph. Pompous. Out of touch. Elitist. Sad.,Fri Jul 02 20:59:28 +0000 2021,"York, UK",-0.25,0.75,Negative
"In addition, the Astra Zeneca Vaccine is comparatively less effective against the Delta variant…",Fri Jul 02 20:59:34 +0000 2021,"SF, CA",0.21666666666666667,0.43333333333333335,Positive
"It's ok!! E...everyone else was kind of busy, too...",,,,,
&gt;&gt;Shes miling a little nervously. It had hurt a little," but t…""",Fri Jul 02 20:59:42 +0000 2021,DEATHS: 2 /// KILLS: 5,0.22125000000000003,0.54
i did too for astra zenaca,Wed Jun 30 19:35:55 +0000 2021,Trinidad and Tobago,0.0,0.0,Neutral
"&gt;&gt;Shes gently grabbing his cheeks, placing her now bare palms upon them. Shes then making sure he's looking at her.…",Wed Jun 30 19:35:58 +0000 2021,DEATHS: 1 /// KILLS: 4,0.25,0.5962962962962962,Positive
hi guys its probably because it stops you from getting the corona virus,Wed Jun 30 19:36:01 +0000 2021,"Queensland, Australia",0.0,0.0,Neutral
1/10 I’m happy to share our research showing thrombocytopenia and splenic platelet directed immune responses after intrave…,Wed Jun 30 19:36:03 +0000 2021,"Chillón, Ciudad Real (España)",0.8,1.0,Positive
The Saskatchewan Health Authority has a clinic running today at 1560 New City Garden Rd. ,,,,,
"It is a Walk In Clinic...…""",Wed Jun 30 19:36:12 +0000 2021,"Weyburn, SK",0.13636363636363635,0.45454545454545453,Positive
"“Rock musician, 48, died of a brain haemorrhage two weeks after he had AstraZeneca vaccine.”",,,,,
"Death by brain haemorrhage i…""",Wed Jun 30 19:36:15 +0000 2021,District 12,0.0,0.0,Neutral
"3...2...1 Lift off! Godspeed Rosalind, Grace, Elisa, and Sofya. Ad astra!",Wed Jun 30 19:36:39 +0000 2021,Argentina,0.0,0.0,Neutral
"Yes need a clear message from the Feds now that, if you have 1 or 2 shots of AstraZeneca (new data suggests 4-6 weeks a…",Wed Jun 30 19:36:42 +0000 2021,"Sydney, Australia",0.1181818181818182,0.41893939393939394,Positive
The launch of our next four satellites has been rescheduled for today at 18.56 UTC. Tune in for a live webcast with …,Wed Jun 30 19:36:43 +0000 2021,Argentina,0.06818181818181818,0.25,Positive
Choose France = Choose Flop ,,,,,
"AstraZeneca CasseToiAvecTonPoison""",Wed Jun 30 19:36:44 +0000 2021,France,0.0,0.0,Neutral
Astra-Zeneca + Pfizer = 10G,,,,,
Sumber,,,,,
Nature ,,,,,
"The Lancet""",Wed Jun 30 19:36:51 +0000 2021,"Perak, Malaysia",0.0,0.0,Neutral
it’s been over three months since I got my first dose of the AstraZeneca vaccine. I was wondering when I will get my second?,Wed Jun 30 19:11:00 +0000 2021,Limerick,0.125,0.16666666666666666,Positive
"At arrival on Phuket, domestic travellers have to show a recent negative test result or their vaccination certificate (for Astra…",Wed Jun 30 19:11:00 +0000 2021,"Mumbai, India",-0.09999999999999999,0.25,Negative
"The 13yo has covid. I've been double vaxxed with Pfizer, wife has been double vaxxed with AstraZeneca, 10yo has no protect…",Wed Jun 30 19:11:04 +0000 2021,Sol III,0.0,0.0,Neutral
"Apparently they will, but it seems only until the currently contracted production run finishes in ea…",Wed Jun 30 19:11:08 +0000 2021,"Melbourne, Victoria",0.016666666666666666,0.5833333333333334,Positive
♥ All Your Favorite Action Movies,,,,,
"All The Best Shootem up Action Hero Films You Cant Get E…""",Wed Jun 30 19:11:11 +0000 2021,www.m.iastratv.com,0.54,0.5,Positive
COVID live updates Prime Minister Scott Morrison facing states rebellion on AstraZeneca for under-40s,Wed Jun 30 19:11:15 +0000 2021,Australia,0.13636363636363635,0.5,Positive
Use code Astra in checkout 😁,Wed Jun 30 19:11:18 +0000 2021,The Raq,0.0,0.0,Neutral
AstraZeneca promises Vietnam another 8 mln Covid vaccine doses by August,Wed Jun 30 19:11:28 +0000 2021,"Qui Nhơn,Bình Định, Việt Nam",0.0,0.0,Neutral
I’m Vaccinated With Oxford-AstraZeneca But Europe Won’t Let Me In  Goats and Soda  NPR,Wed Jun 30 19:11:29 +0000 2021,United States,0.0,0.0,Neutral
"One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",Wed Jun 30 19:11:32 +0000 2021,Terengganu - Bangi,0.0,1.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Thu Jul 01 14:05:57 +0000 2021,Anfield,0.3,1.0,Positive
My father is all pro-russia but he got astra zeneca back in march because my bf talked to his aunt…,Thu Jul 01 14:05:58 +0000 2021,; + | she/her - 20 |-/,0.0,0.0,Neutral
AstraZeneca💉 TGA registration is dose 2 interval 4-12 wks anyone 4+ wks post-dose 1 can discuss with their GP or clinic b…,Thu Jul 01 14:06:08 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
Korea will not give AstraZeneca COVID-19 vaccine to people under 50,Thu Jul 01 14:06:14 +0000 2021,Indonesia,0.0,0.0,Neutral
Has it been 8+ weeks since your 1st dose Astra Zeneca vaccine? Come along this Sunday to the East Ham Leisure Centr…,Thu Jul 01 14:06:15 +0000 2021,London Borough of Newham,0.0,0.0,Neutral
"Astra is now a public company, opening trading on the Nasdaq this morning $ASTR",,,,,
"I spoke with CEO Chris  and CFO…""",Thu Jul 01 14:06:15 +0000 2021,"NYC, USA",0.0,0.06666666666666667,Neutral
"If the blood clotting risk from the contraceptive pill is higher than the AZ COVID vax, imagine if the Queensland CHO had sa…",Thu Jul 01 14:06:21 +0000 2021,"Indianapolis, IN",0.25,0.5,Positive
I asked my GP about AstraZeneca vaccine today and she gave me this and a five minute speech about how the PM should keep his…,Thu Jul 01 14:06:29 +0000 2021,"Sydney, Australia",0.0,0.0,Neutral
"Astra is now public, it's something new for new space companies! Congratulations  !",Thu Jul 01 14:06:54 +0000 2021,"Lille, France",0.11647727272727271,0.3252525252525253,Positive
This isn’t sustainable.  The world needs vaccines.  Canada doesn’t need AstraZeneca and Janssen.  The USA doesn’t need Jansen.…,Wed Jun 30 19:44:57 +0000 2021,"Kolkata, India",0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:45:03 +0000 2021,phlegmatic,0.3,1.0,Positive
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:45:04 +0000 2021,Naguanagua en Venezuela.,0.3,1.0,Positive
So the Pharmacy Guild wishes to act against official medical advice too!,,,,,
"Interesting times ...""",Wed Jun 30 19:45:19 +0000 2021,Devonport (Tas.),0.25,0.25,Positive
MUCUNA TAKES A…,Wed Jun 30 19:45:22 +0000 2021,Tampa Bay,0.0,0.0,Neutral
Why on earth did Dr Nick Coatsworth on 730 try to use the suicide rate of 20-25 year olds as some kind of comparison p…,Wed Jun 30 19:45:22 +0000 2021,"Victoria, Australia",0.6,0.9,Positive
"“Rock musician, 48, died of a brain haemorrhage two weeks after he had AstraZeneca vaccine.”",,,,,
"Death by brain haemorrhage i…""",Wed Jun 30 19:45:33 +0000 2021,"Phoenix, AZ",0.0,0.0,Neutral
