text,date,location,polarity,subjectivity,classification
Hopefully   will be able to utilise these!,Fri Jul 02 09:25:19 +0000 2021,"York, England",0.625,0.625,Positive
"The number of those reported dead so far after the administration of AZ &amp; Pfizer vaccines, about 1,400, almost exactly…",Fri Jul 02 09:25:20 +0000 2021,"Yorkshire, UK",-0.05,0.7,Negative
📣 NEW WALK IN CLINICS 🕒 8am - 7pm 📆 EVERY DAY,,,,,
🏥 St Thomas’ Hospital ,,,,,
💉 Pfizer,,,,,
🏥Guy's Hospital,,,,,
💉 Pfizer and AZ,,,,,
"2nd dos…""",Fri Jul 02 09:25:30 +0000 2021,United Kingdom,0.06818181818181818,0.22727272727272727,Positive
Calling all Manchester residents!,,,,,
Check out our walk in vaccination clinics taking place this weekend 👇,,,,,
"We have lots o…""",Fri Jul 02 09:25:51 +0000 2021,"Manchester, UK",0.0,0.0,Neutral
Happy Friday to you 🎉,,,,,
You can walk-in TODAY at Walthamstow Library after 11.30am for your Pfizer vaccine! ,,,,,
"❌🆔You…""",Fri Jul 02 07:58:08 +0000 2021,"Waltham Forest, London, UK",1.0,1.0,Positive
The Pfizer vaccine study didn’t even use ivermectin 😡,Fri Jul 02 07:58:34 +0000 2021,London,0.0,0.0,Neutral
Surely there must be some solution.,Fri Jul 02 07:58:34 +0000 2021,"Somewhere in Cheshire, UK",0.5,0.8888888888888888,Positive
TODAY! ,,,,,
"GrabAJab at the Doddington Vaccination Centre (Doddington Hospital) walk-in Covid-19 vaccination clinic from…""",Fri Jul 02 07:58:42 +0000 2021,March Cambridgeshire UK,0.0,0.0,Neutral
"Yeah fine, just got the ping on Sunday that I'd come into contact but that first dose of Pfizer has kept me right I reckon",Fri Jul 02 07:58:47 +0000 2021,"Edinburgh, Scotland",0.3174603174603175,0.45634920634920634,Positive
Probably Pfizer,Mon Jun 28 07:38:07 +0000 2021,"Newcastle, New South Wales",0.0,0.0,Neutral
"Those who have been infected by “one or more of these endemic, common-cold producing coronaviruses in the past, have a lo…",Mon Jun 28 07:38:14 +0000 2021,United Kingdom,0.125,0.375,Positive
More than 5000 people vaccinated at Arsenal stadium this weekend so far! Huge thanks to the hard-working staff and volunt…,Mon Jun 28 07:38:19 +0000 2021,Birmingham,0.30625,0.65,Positive
"If you are aged 18 to 39 years, you can have your first dose of Pfizer vaccine today at our walk-in clinic at Telford Internati…",Mon Jun 28 07:38:48 +0000 2021,Shropshire,0.075,0.3666666666666667,Positive
Main factors,,,,,
1. Basic logic of percentages. As vax ratio goes up," there's lots more v…""",Mon Jun 28 07:38:50 +0000 2021,England,0.2222222222222222,0.3194444444444444
"We are out with the vaccination bus today and tomorrow at Moses Gate Country Park, Hall Lane, Farnworth from 10am-4…",Fri Jul 02 08:00:01 +0000 2021,"Bolton, England",0.0,0.0,Neutral
Should we be mixing AstraZeneca and Pfizer shots?,,,,,
"✍️ Ross Clark""",Fri Jul 02 08:00:02 +0000 2021,"Westminster, London",0.0,0.0,Neutral
"Name a worse holiday, I dare you",Fri Jul 02 08:00:16 +0000 2021,Dorset,-0.4,0.6,Negative
"85% of the adult population of Gibraltar were fully vaccinated against covid by early April. So, if no more have be…",Fri Jul 02 08:00:23 +0000 2021,"Blue Mountains, New South Wales",-0.016666666666666663,0.3666666666666667,Negative
Not had your first coronavirus vaccine?,,,,,
"You can get yours today at at Tamworth Baptist Church (B77 2LD) from 10a…""",Fri Jul 02 08:00:24 +0000 2021,Staffordshire,0.25,0.3333333333333333,Positive
appreciate if you and your team can arrange for AZ recipients to receive Pfitzer as second dose.…,Tue Jun 29 06:57:56 +0000 2021,"Leeds, England",0.0,0.0,Neutral
"Morrison is running scared. He knows he has caused the latest DeltaVariant outbreak and due to his incompetence, he has r…",Tue Jun 29 06:57:59 +0000 2021,Gibbergunyah Down Under,0.1875,0.6375,Positive
🚨Booster shots🚨,Tue Jun 29 06:58:15 +0000 2021,"London, England",0.0,0.0,Neutral
1. Everyone can get AZ,,,,,
2. Only over 40s can get AZ,,,,,
3. Only over 50s can get AZ,,,,,
4. Only over 60s can get AZ,,,,,
"5. We don’t…""",Tue Jun 29 06:58:44 +0000 2021,"Sydney, New South Wales",0.0,1.0,Neutral
No liability.,,,,,
Something you ensure is in place before you start your project.,,,,,
"DepopulationAgenda is well underwa…""",Tue Jun 29 06:58:46 +0000 2021,"Merseyside, England",0.0,0.0,Neutral
"Last day of the  CovidVaccine event today. Open now till 8pm, the process is quick and easy and staff will be on…",Mon Jun 28 08:00:04 +0000 2021,London,0.19166666666666665,0.475,Positive
ESNEFT are doing Pfizer vaccines in the Aldi Supermarket carpark at Sproughton Road…come see us and get vaccinated! …,Mon Jun 28 08:00:06 +0000 2021,"Ipswich, England",0.0,0.0,Neutral
Welcome to a new week! Get your defence against the Delta variant ,,,,,
📍Walthamstow Library ,,,,,
Pfizer Tue, Thur, Fri,"…""",Mon Jun 28 08:00:50 +0000 2021,"Waltham Forest, London, UK"
😩 This has made me tearful and sad. Worried about my sister who had Pfizer…I know most of us knew this is the kind of t…,Mon Jun 28 08:00:53 +0000 2021,"London, England",0.19999999999999998,0.7999999999999999,Positive
"Yes, UK was quick to buy vaccines. Pfizer isn’t the ‘European’ vaccine. AZ isn’t the ‘British’ vaccine. Both developed by int…",Thu Jul 01 09:46:13 +0000 2021,Manchester UK,0.10833333333333334,0.2,Positive
Dr Sahin tells EmTech Europe that the skills and tools used to created the BioNTech Covid vaccine are completely transfer…,Thu Jul 01 09:46:25 +0000 2021,"Belfast, Northern Ireland",0.1,0.4,Positive
"Ok, here’s a theory on the recent spike of Positives..",,,,,
"Pfizer was the first v ‘approved’ in UK. All the early ‘21 ca…""",Thu Jul 01 09:46:26 +0000 2021,United Kingdom,0.2125,0.3458333333333333,Positive
We're running walk-in Pfizer Covid vaccination clinics today (30 June) and tomorrow (1 July) at University Hospital Lewisham (L…,Thu Jul 01 09:46:33 +0000 2021,"Greenwich, London",0.0,0.0,Neutral
"Now that the first 10M doses of Pfizer are reaching their end, we need the States to do an audit on how many they were give…",Wed Jun 30 09:49:00 +0000 2021,"Sydney, New South Wales",0.375,0.41666666666666663,Positive
💉 GET YOUR JAB,,,,,
🚌 The mobile COVID19 vaccination clinic will be at YMCA Fleetwood on The Esplanade TOMORROW!,,,,,
"✔️ Receive y…""",Wed Jun 30 09:49:22 +0000 2021,"Fleetwood, England",0.0,0.0,Neutral
Oi Kent! Order a fuck tonne of Pfizer vaccine and let us get the fkn Jab already and get on with l…,Wed Jun 30 09:49:43 +0000 2021,"Sydney, New South Wales",-0.4,0.6,Negative
This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,Wed Jun 30 09:49:52 +0000 2021,"London, England",0.6666666666666666,0.7999999999999999,Positive
12-year-old Maddie was enrolled in the Pfizer COVID-19 vaccine clinical trial. ,,,,,
She's now in a wheelchair, has an NG tube,"…""",Wed Jun 30 09:32:05 +0000 2021,"Loughborough, England",0.0
Kids in the 🇺🇸 are getting seriously injured and dying post jabs...,,,,,
"There is NO clinical case for signing k…""",Wed Jun 30 09:32:19 +0000 2021,United Kingdom,-0.3333333333333333,0.6666666666666666,Negative
'Rare' is classed as under 1 in 2000.,,,,,
"Over 44m V's have been dished out meaning roughly 23k hearts possibly now inf…""",Wed Jun 30 09:32:22 +0000 2021,"South Yorkshire, England",0.06666666666666667,0.7666666666666666,Positive
Walk-in Pfizer Covid-19 vaccine clinics taking place TODAY &amp; TOMORROW,,,,,
Bocking Street Vaccination Clinic,,,,,
"Wed 30 Jun 9am…""",Wed Jun 30 09:32:34 +0000 2021,East London,0.0,0.0,Neutral
"AstraZeneca and Pfizer vaccines can be safely mixed to generate high Covid protection, study shows",Wed Jun 30 09:59:05 +0000 2021,"London, England",0.08,0.39499999999999996,Positive
"They stuck mine in my leg, my pfizer killing me now",Wed Jun 30 09:59:21 +0000 2021,"London, England",0.0,0.0,Neutral
This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,Wed Jun 30 09:59:30 +0000 2021,UK,0.6666666666666666,0.7999999999999999,Positive
Im sooo the guy (white tee) in this video👇🏼,Wed Jun 30 09:59:32 +0000 2021,UK,0.0,0.0,Neutral
💉 If you're 1⃣8⃣+ you can WALK-IN to any of the vaccination sites WITHOUT an appointment to GrabAJab 💪,,,,,
📅 Wed 30 June,,,,,
"📍…""",Wed Jun 30 09:59:32 +0000 2021,United Kingdom,0.0,0.0,Neutral
And your point is what?,Mon Jun 28 07:57:04 +0000 2021,England,0.0,0.0,Neutral
"Congrats, AZ or Pfizer ? Hope theres no ill effects",Mon Jun 28 07:57:10 +0000 2021,"Sydney, New South Wales",0.25,1.0,Positive
TODAY Emirates Stadium is open until 8pm for the last day of their Pfizer vaccine event. ,,,,,
"💉 First dose Pfizer vaccine for…""",Mon Jun 28 07:57:19 +0000 2021,Suffolk ... sometimes,0.08333333333333333,0.3,Positive
Morning Treacles! ,,,,,
I had my 2nd vaccination yesterday but decided to put the needle in my leg instead!!!! ,,,,,
"My Pfizer killing me!""",Mon Jun 28 07:57:43 +0000 2021,Bedfordshire,0.0,0.0,Neutral
I'm two day son from my Pfizer and I'm still weird and spaced out. Last night was a sweat-drenched wreck of a sleep.,Mon Jun 28 07:57:44 +0000 2021,"Leeds, England",-0.25,0.5333333333333333,Negative
Omg what are they doing to children 😢😢,Fri Jul 02 09:16:59 +0000 2021,"Shoreham-by-Sea, England",0.0,0.0,Neutral
"The number of those reported dead so far after the administration of AZ &amp; Pfizer vaccines, about 1,400, almost exactly…",Fri Jul 02 09:17:12 +0000 2021,Northern Ireland,-0.05,0.7,Negative
Younger end of 12-15.,,,,,
MHRA approved Pfizer on the 4th June.,,,,,
"Should have been at least partially protected by now - If only th…""",Fri Jul 02 09:17:31 +0000 2021,"Worthing, UK",-0.1,0.425,Negative
"They will have to build additional docks in every court house across the world, to prosecute all those that are guilty of c…",Fri Jul 02 09:17:33 +0000 2021,"North West, UK",-0.5,1.0,Negative
Spread the word! maxthevax,Fri Jul 02 09:17:44 +0000 2021,United Kingdom,0.0,0.0,Neutral
Aged 18-39? Grab your CovidJab at a pop-up clinic in Bournemouth today or later this week.,,,,,
"No appointment is need…""",Mon Jun 28 07:35:01 +0000 2021,"Dorset, England",-0.05,0.2,Negative
"600,000 Pfizer vaccines promised for Australia for July 😷 Whoopdishit! That's only another 300,000 people fully vaccinated…",Mon Jun 28 07:35:13 +0000 2021,"South Coast, New South Wales",0.0,1.0,Neutral
Aged 18-39? Grab your CovidJab at a pop-up clinic in Bournemouth today or later this week.,,,,,
"No appointment is needed and…""",Mon Jun 28 07:35:44 +0000 2021,South West of England,-0.05,0.2,Negative
When will vaccines for children be available? ➡️ Pfizer anticipates having initial results of lower-dose Phase 2/3 trials i…,Mon Jun 28 07:35:52 +0000 2021,United Kingdom,0.2,0.2,Positive
🎖💉VACCINE Q&amp;A💉🎖,,,,,
               (Please share!),,,,,
"My local authority is offering 2nd dose of PFIZER at walk in clinics after j…""",Mon Jun 28 07:43:02 +0000 2021,"London, England",0.0,0.0,Neutral
"And with them trashing the AZ supply and hesitancy and another 3 mths until Pfizer here, how many…",Mon Jun 28 07:43:18 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
🎖💉VACCINE Q&amp;A💉🎖,,,,,
               (Please share!),,,,,
"My local authority is offering 2nd dose of PFIZER at walk in clinics after j…""",Mon Jun 28 07:43:26 +0000 2021,"Surrey, UK",0.0,0.0,Neutral
Just finished a call with a woman reporting 26 yo man two months after Pfizer injection. Didn't wake up in the morning.…,Mon Jun 28 07:43:39 +0000 2021,Worcester England,0.0,0.0,Neutral
"Drop-in Pfizer clinic at Ellesmere Port Civic Hall today (Friday, 2 July) 👇",Fri Jul 02 09:03:04 +0000 2021,Cheshire,0.0,0.0,Neutral
The MHRA quietly released its assessment of the Pfizer vaccine for over 12’s. I’m no expert but limited animal tests an…,Fri Jul 02 09:03:24 +0000 2021,"Lichfield, England",-0.03571428571428571,0.23809523809523808,Negative
"And here’s Pfizer’s with the same exact thing “Currently, mRNA is considered a gene therapy product by the FD…",Fri Jul 02 09:03:30 +0000 2021,Scotland,0.08333333333333333,0.25833333333333336,Positive
More than *one third* of children aged 12-17 have had their first vaccine dose in the USA.,,,,,
"The UK MHRA authorized the…""",Fri Jul 02 09:03:46 +0000 2021,UK,0.1625,0.30833333333333335,Positive
This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,Thu Jul 01 09:10:07 +0000 2021,UK,0.6666666666666666,0.7999999999999999,Positive
"Shortage of supply, and I was told, already stockpiling Pfizer to give as booster to…",Thu Jul 01 09:10:12 +0000 2021,United Kingdom,0.0,0.0,Neutral
A walk-in Pfizer vaccination clinic is open today at  for adults (18-39) who have not yet had a *first* dose. No appoi…,Thu Jul 01 09:10:23 +0000 2021,Shropshire,0.125,0.41666666666666663,Positive
"The 13yo has covid. I've been double vaxxed with Pfizer, wife has been double vaxxed with AstraZeneca, 10yo has no protect…",Thu Jul 01 09:10:29 +0000 2021,"England, United Kingdom",0.0,0.0,Neutral
Aged 18-39? Grab your CovidJab at a pop-up clinic in Bournemouth today or later this week.,,,,,
"No appointment is needed and…""",Mon Jun 28 07:58:41 +0000 2021,"Bournemouth, Dorset",-0.05,0.2,Negative
Walk-in vaccination session today at Balham Health Centre for 1st dose Pfizer or 2nd dose Pfizer (at least 8 weeks after first…,Mon Jun 28 07:58:41 +0000 2021,"London, England",-0.15,0.2,Negative
"Doesn't make sense that the mass Vax centres aren't fully booked, yet those wanting the jab are u…",Mon Jun 28 07:58:47 +0000 2021,"London, England",0.0,0.0,Neutral
Just finished a call with a woman reporting 26 yo man two months after Pfizer injection. Didn't wake up in the morning.…,Mon Jun 28 07:58:53 +0000 2021,"North East, England",0.0,0.0,Neutral
Pfzier vaccine drop-in clinics and bookable appointments available at Loughborough Hospital today and throughout th…,Fri Jul 02 09:16:04 +0000 2021,"Loughborough, England",0.4,0.4,Positive
Spread the word! maxthevax,Fri Jul 02 09:16:16 +0000 2021,"Brighton, UK",0.0,0.0,Neutral
"We are out with the vaccination bus today and tomorrow at Moses Gate Country Park, Hall Lane, Farnworth from 10am-4pm. Pfi…",Fri Jul 02 09:16:22 +0000 2021,"Bolton, England",0.0,0.0,Neutral
Q - Why are the BBC so pro vax?,,,,,
"A -  Wife of  Fergus Walsh Medical Editor for the BBC  works in the pharmaceutical…""",Fri Jul 02 09:16:39 +0000 2021,scotland,0.0,0.0,Neutral
Spread the word! maxthevax,Fri Jul 02 09:16:43 +0000 2021,United Kingdom,0.0,0.0,Neutral
"For the hard of thinking - Ascot, G7, Wimbledon, Football, no fear of Covid - no social distancing or masks!",,,,,
Hancock," F…""",Tue Jun 29 07:09:00 +0000 2021,United Kingdom,-0.15625,0.30416666666666664
"When  shames a 19 year old hospital worker for not being vaccinated, remember that the Qld premier took wee…",Tue Jun 29 07:09:07 +0000 2021,"Sydney, New South Wales",0.1,0.2,Positive
"If companies like Pfizer have total immunity from legal liability, yet PM Scott Morrison is mandating the covid19 vaccine…",Tue Jun 29 07:09:18 +0000 2021,"North East, England",0.1,0.475,Positive
I think that the government's decision to make AZ available t…,Tue Jun 29 07:09:32 +0000 2021,"Sydney, New South Wales",0.4,0.4,Positive
"Pfizer have applied to the FDA to licence their vaccine for 5 to 11 year-olds, having already received approval for ov…",Fri Jul 02 09:07:19 +0000 2021,"Portsmouth, England",0.0,0.0,Neutral
can I get my second Pfizer dose early? At the roehampton walk in? walkinvaccine,Fri Jul 02 09:07:29 +0000 2021,"London, England",0.05,0.15,Positive
On this day,,,,,
1st dose vaccine completed (Pfizer),,,,,
2/7/21 at 956am,,,,,
Administered by a lovely woman called Bronwynne,,,,,
"God bless the NHS ❤️""",Fri Jul 02 09:07:40 +0000 2021,Scotland,0.5,0.75,Positive
past nor have tested + for antibodies. 1 of the girls opted to get the Pfizer mRNA 💉 due to pressure from her parents. Withi…,Fri Jul 02 09:07:45 +0000 2021,UK,-0.1875,0.3125,Negative
So not only I had a horrible reaction it from one of these batches it may not allow me to go to Europe I really did…,Fri Jul 02 08:46:03 +0000 2021,London,-0.26666666666666666,0.7333333333333334,Negative
Calling all Manchester residents!,,,,,
Check out our walk in vaccination clinics taking place this weekend 👇,,,,,
"We have lots o…""",Fri Jul 02 08:46:31 +0000 2021,"Manchester, UK",0.0,0.0,Neutral
Um… Hello!!! 👇👇👇,,,,,
"Can someone in Canberra put a call in…""",Fri Jul 02 08:46:42 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
Ten days ago Israel sent 90k doses of the Pfizer 'vaccine' to the Palestinian Authority. The PA rejected as they were about…,Fri Jul 02 08:46:50 +0000 2021,England,0.0,0.0,Neutral
"The Covid-19 vaccination bus is in Salford today at Morrisons Eccles, M30 0FH.  ",,,,,
✔️10am to 3.30pm,,,,,
"✔️ All over 18s can…""",Wed Jun 30 09:33:59 +0000 2021,"Manchester, England",0.0,0.0,Neutral
I moved mine (Pfizer) then went to a walk in and got it at 29 days.,Wed Jun 30 09:34:14 +0000 2021,"London, England",0.0,0.0,Neutral
This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,Wed Jun 30 09:34:41 +0000 2021,United Kingdom,0.6666666666666666,0.7999999999999999,Positive
"Maajid, please cover this story.",,,,,
"The narrative is now being pushed that children need to have this va…""",Wed Jun 30 09:34:54 +0000 2021,London,0.0,0.0,Neutral
I have an idea…,Fri Jul 02 08:47:57 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
Great to see another pop-up clinic running today Friday 2 July at the Wimbledon Mosque on Durnsford Road from 3.30pm to…,Fri Jul 02 08:48:00 +0000 2021,"Merton, London",0.8,0.75,Positive
We are holding another COVID-19 vaccination walk in clinic on Saturday 3rd July from 9am - 1pm. The clinic will be hel…,Fri Jul 02 08:48:22 +0000 2021,Cumbria and North Lancashire,0.0,0.0,Neutral
Calling anyone aged 18 &amp; over – new walk-in vaccination sessions available THIS WEEKEND for your PFIZER JAB 👇👇👇Prefer a book…,Fri Jul 02 08:48:42 +0000 2021,Huntingdonshire,0.14545454545454548,0.41818181818181815,Positive
"The number of those reported dead so far after the administration of AZ &amp; Pfizer vaccines, about 1,400, almost exactly…",Fri Jul 02 08:54:55 +0000 2021,"London, England",-0.05,0.7,Negative
"Just tried that Pfizer vaccine you’ve all been going on about and, ngl, I’m buzzed!",Fri Jul 02 08:55:06 +0000 2021,London,0.0,0.0,Neutral
I saw someone post about that. I hadn’t realised that. I’m Pfizer. Best check if Mrs Cornish had th…,Fri Jul 02 08:55:09 +0000 2021,Cornwall,1.0,0.3,Positive
Walk-in CovidVaccine appointments available in Falmouth and Truro today! ,,,,,
"You can also get your first dose Pfizer vaccin…""",Fri Jul 02 08:55:44 +0000 2021,Cornwall,0.375,0.3666666666666667,Positive
Anyone aged 18+ can walk into a pop-up clinic or  YorkVaccinationCentre at Askham Bar for their 1st jab. Patients aged 40…,Thu Jul 01 09:43:02 +0000 2021,"York, UK",-0.1,0.4,Negative
"Here is the FOIA that made this public in Japan, just hours after injection all organs got sp…",Thu Jul 01 09:43:09 +0000 2021,UK,0.0,0.06666666666666667,Neutral
If you are 18+ you can still 'grab a jab' at the  today until 4pm.    A st…,Thu Jul 01 09:43:26 +0000 2021,"Liverpool, England",0.0,0.0,Neutral
Chapeltown Family Surgery on Spencer Place is hosting a pop up vaccination centre this Saturday 9.30am to 1.30pm,,,,,
"One bus off…""",Thu Jul 01 09:43:43 +0000 2021,United Kingdom,0.0,0.0,Neutral
"If you are over 18 and want to get your first Pfizer Covid-19 vaccine dose, please come and visit us tomorrow Saturday 3r…",Fri Jul 02 09:02:16 +0000 2021,"Lincoln, England",0.25,0.3333333333333333,Positive
And yet there is NO fucking emergency for 5 to 11 year olds you fucking psychos.,Fri Jul 02 09:02:26 +0000 2021,UK - ENGLAND,-0.15,0.8,Negative
"Drop-in Pfizer clinic at Ellesmere Port Civic Hall today (Friday, 2 July) 👇",Fri Jul 02 09:02:46 +0000 2021,West Cheshire,0.0,0.0,Neutral
NEWS Alternating doses of the Oxford-AstraZeneca and Pfizer-BioNTech vaccines generate robust immune responses against C…,Fri Jul 02 09:02:47 +0000 2021,"Oxford, UK",0.0,0.0,Neutral
"The error was using Pfizer for 30-40,  rather then processing 20-30 with Pfizer while doing 30-40 wi…",Wed Jun 30 09:33:24 +0000 2021,"Stockport, UK",0.0,0.0,Neutral
12-year-old Maddie was enrolled in the Pfizer COVID-19 vaccine clinical trial. ,,,,,
She's now in a wheelchair, has an NG tube,"…""",Wed Jun 30 09:33:34 +0000 2021,"East Hertfordshire, England",0.0
Experimental 'vaccine' truths will out...,Wed Jun 30 09:33:38 +0000 2021,scotland,0.1,0.4,Positive
Not had your CovidVaccine yet? Walk in &amp; get a Pfizer jab without an appointment today to Friday at Villa Park (10am to 4pm) o…,Wed Jun 30 09:33:40 +0000 2021,"Birmingham, England",0.0,0.0,Neutral
I had 2 Pfizer a couple of weeks ago. First I had a dead arm for a day or two and felt very lethargic…,Thu Jul 01 09:40:05 +0000 2021,"Charlton, London",0.08333333333333333,0.3444444444444445,Positive
Had Pfizer and have had palpitations tbf. Not really thinking anything of it though,Thu Jul 01 09:40:16 +0000 2021,"Ipswich, England",-0.1,0.2,Negative
"Pfizer says We Need Three Covid Vaccines, Every Year, FOREVER you can go fk your self",Thu Jul 01 09:40:47 +0000 2021,merseyside england,0.0,0.0,Neutral
Yep. Also easier technology to transfer. There is no way you c…,Thu Jul 01 09:40:50 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
I bet they do.....£££££,Thu Jul 01 09:36:55 +0000 2021,"UK - I get out more, try it...",0.0,0.0,Neutral
VaccinesWork - n=2 Pfizer study at Davies towers. 2 adults vs 2 children spraying Covid from their respiratory tra…,Thu Jul 01 09:37:19 +0000 2021,"Manchester, England",0.0,0.0,Neutral
"Chessington Sports Centre is running a walk-in clinic, offering Oxford-AZ and Pfizer vaccines, this Sunday from 9.30am…",Thu Jul 01 09:37:36 +0000 2021,"London, England",0.0,0.0,Neutral
"Get your jab today, 12  noon to 7pm at Riviera International Centre ResponsibleRiviera",Thu Jul 01 09:37:50 +0000 2021,"Torbay, Devon",0.0,0.0,Neutral
Back of the queue for Pfizer and bottom of the list for action on climate change - failed leadership under …,Thu Jul 01 09:45:33 +0000 2021,"Sydney, New South Wales",-0.13333333333333333,0.13333333333333333,Negative
"Yes, UK was quick to buy vaccines. Pfizer isn’t the ‘European’ vaccine. AZ isn’t the ‘British’ vaccine. Both developed by int…",Thu Jul 01 09:45:39 +0000 2021,"Ringwood, England",0.10833333333333334,0.2,Positive
📢 Walk-in Covid-19 vaccine clinic at Maiden Castle Friday 2 July.,,,,,
✅ 10.30am - 3.30pm ,,,,,
✅ Open to staff, students," a…""",Thu Jul 01 09:45:46 +0000 2021,United Kingdom,0.0
This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,Wed Jun 30 09:38:06 +0000 2021,"East Anglia, England",0.6666666666666666,0.7999999999999999,Positive
This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,Wed Jun 30 09:38:27 +0000 2021,United Kingdom,0.6666666666666666,0.7999999999999999,Positive
After Morrisons advice that the young can get AZ makes me suspect he may have lied about the supply o…,Wed Jun 30 09:38:31 +0000 2021,"Sydney, New South Wales",0.1,0.4,Positive
This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,Wed Jun 30 09:45:56 +0000 2021,uk,0.6666666666666666,0.7999999999999999,Positive
This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,Wed Jun 30 09:46:26 +0000 2021,Warwickshire,0.6666666666666666,0.7999999999999999,Positive
"More COVID-19 clinics at the Wilson Hospital, Mitcham. Walk-in no appointment needed. Pfizer and AstraZenca 1st and 2nd doses…",Wed Jun 30 09:46:28 +0000 2021,"London, England",0.25,0.25,Positive
"Come and get vaccinated TODAY in Stockport - 1st or 2nd doses. No booking required, just turn up. All adults 💉💉",,,,,
"…""",Fri Jul 02 08:12:57 +0000 2021,"England, United Kingdom",0.0,0.0,Neutral
TheDrum Germany's vaccine committee has recommended anyone who received an AstraZeneca first dose have Pfizer or Modern…,Fri Jul 02 08:13:06 +0000 2021,"Sydney, New South Wales",0.25,0.3333333333333333,Positive
"From Monday July 5th onwards, we will be offering first vaccinations, and second doses (at 8 weeks) of Pfizer, to people aged b…",Fri Jul 02 08:13:44 +0000 2021,Scotland,0.049999999999999996,0.24444444444444446,Positive
…,Wed Jun 30 10:00:03 +0000 2021,London,0.0,0.0,Neutral
Hackney local vaccination centres at Bocking Street &amp; John Scott are now offering walk up Pfizer vaccinations  for…,Wed Jun 30 10:00:04 +0000 2021,"London, England",0.0,0.0,Neutral
GO NOW!,Wed Jun 30 10:00:20 +0000 2021,"Lytham St. Annes, England",0.0,0.0,Neutral
"THE LATEST GOVT DATA FOR PFIZER DEATHS AND DRUG REACTIONS - 425 reported deaths, 210,168 reactions. Why is this not on…",Thu Jul 01 09:06:26 +0000 2021,UK,0.5,0.9,Positive
Of doses of Pfizer. Radical like Dingwall are just jumpi…,Thu Jul 01 09:06:35 +0000 2021,United Kingdom,0.0,0.0,Neutral
“ can’t absolve himself of responsibility for the roads not taken.,,,,,
"the coronavirus didn’t stop australia ge…""",Tue Jun 29 07:05:58 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
👇🏻🚨🚨🚨,,,,,
Just repeating as it’s a question many asked the West Hoxton party.  ,,,,,
40+ attended. ,,,,,
27 are now COVID+,,,,,
"6 fully vaccin…""",Tue Jun 29 07:06:21 +0000 2021,"Sydney, New South Wales",0.5,0.5,Positive
Derby Arena are open for walk in COVID19 vaccinations until 8pm today and from 8am-8pm. tomorrow.,,,,,
"The AstraZeneca and Pfizer…""",Tue Jun 29 07:06:48 +0000 2021,"Derby, England",0.0,0.5,Neutral
Ten days ago Israel sent 90k doses of the Pfizer 'vaccine' to the Palestinian Authority. The PA rejected as they were about…,Fri Jul 02 08:44:00 +0000 2021,"England, United Kingdom",0.0,0.0,Neutral
🚶‍♀️🚶‍♂️ COVID-19 vaccination walk-in clinics available in West Lancs today,,,,,
"📍 Edge Hill Uni (1st &amp; 2nd dose AZ -…""",Fri Jul 02 08:44:38 +0000 2021,"West Lancashire, England",0.2,0.2,Positive
"The Govt say there isn't enough evidence to back vaccinating children, but the UK medicines regulator has passed the Pfizer…",Fri Jul 02 08:44:54 +0000 2021,London,0.0,0.25,Neutral
The Pfizer Chiefs are predicting a riot,Fri Jul 02 09:07:57 +0000 2021,Anglesey,0.0,0.0,Neutral
Can I get my second Pfizer early? I want to go today?,Fri Jul 02 09:08:16 +0000 2021,"London, England",0.05,0.15,Positive
👇Birmo We are at the back of the queue for Pfizer. ⁦⁩ via ⁦⁩ ⁦⁩. 🤦🏻‍♀️ NB This whole…,Fri Jul 02 09:08:28 +0000 2021,"Grenfell, New South Wales",0.0,0.0,Neutral
Can I get my second Pfizer early?,Fri Jul 02 09:08:36 +0000 2021,"London, England",0.05,0.15,Positive
I have an idea…,Fri Jul 02 09:08:49 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
Me Just had my first shot and waiting to get my second one.,,,,,
Friend Astra Zenika, Pfizer or Moderna?,,,,
"Me Tequila!""",Mon Jun 28 07:32:32 +0000 2021,"East Midlands, England",0.125,0.16666666666666666,Positive
"Last day of the  CovidVaccine event today. Open now till 8pm, the process is quick and easy and staff will be on…",Mon Jun 28 07:32:35 +0000 2021,London,0.19166666666666665,0.475,Positive
